S,2000,Vol;0.13
S,2000,Forecast;300;10;-3500
S,2000,Risk;-100;100;0;10;-4000;4000
T,2000,ILL1~RAND-E,100000,100.0,100000,100.01
T,2000,ILL1~RAND-20140527-80C,100000,19.49,100000,20.72
T,2000,ILL1~RAND-20140527-90C,100000,10.55,100000,11.19
T,2000,ILL1~RAND-20140527-100C,100000,2.56,100000,2.75
T,2000,ILL1~RAND-20140527-110C,100000,0.25,100000,0.29
T,2000,ILL1~RAND-20140527-120C,100000,0.0,100000,0.02
T,2000,ILL1~RAND-20140627-80C,100000,19.87,100000,21.11
T,2000,ILL1~RAND-20140627-90C,100000,10.18,100000,10.83
T,2000,ILL1~RAND-20140627-100C,100000,3.18,100000,3.4
T,2000,ILL1~RAND-20140627-110C,100000,0.46,100000,0.51
T,2000,ILL1~RAND-20140627-120C,100000,0.02,100000,0.04
T,2000,ILL2~RAND-E,100000,100.0,100000,100.01
T,2000,ILL2~RAND-20140527-80C,100000,19.49,100000,20.72
T,2000,ILL2~RAND-20140527-90C,100000,10.55,100000,11.19
T,2000,ILL2~RAND-20140527-100C,100000,2.56,100000,2.75
T,2000,ILL2~RAND-20140527-110C,100000,0.25,100000,0.29
T,2000,ILL2~RAND-20140527-120C,100000,0.0,100000,0.02
T,2000,ILL2~RAND-20140627-80C,100000,19.87,100000,21.11
T,2000,ILL2~RAND-20140627-90C,100000,10.18,100000,10.83
T,2000,ILL2~RAND-20140627-100C,100000,3.18,100000,3.4
T,2000,ILL2~RAND-20140627-110C,100000,0.46,100000,0.51
T,2000,ILL2~RAND-20140627-120C,100000,0.02,100000,0.04
T,2000,CMU1~RAND-E,100000,100.0,100000,100.01
T,2000,CMU1~RAND-20140527-80C,100000,19.49,100000,20.72
T,2000,CMU1~RAND-20140527-90C,100000,10.55,100000,11.19
T,2000,CMU1~RAND-20140527-100C,100000,2.56,100000,2.75
T,2000,CMU1~RAND-20140527-110C,100000,0.25,100000,0.29
T,2000,CMU1~RAND-20140527-120C,100000,0.0,100000,0.02
T,2000,CMU1~RAND-20140627-80C,100000,19.87,100000,21.11
T,2000,CMU1~RAND-20140627-90C,100000,10.18,100000,10.83
T,2000,CMU1~RAND-20140627-100C,100000,3.18,100000,3.4
T,2000,CMU1~RAND-20140627-110C,100000,0.46,100000,0.51
T,2000,CMU1~RAND-20140627-120C,100000,0.02,100000,0.04
T,2000,CMU2~RAND-E,100000,100.0,100000,100.01
T,2000,CMU2~RAND-20140527-80C,100000,19.49,100000,20.72
T,2000,CMU2~RAND-20140527-90C,100000,10.55,100000,11.19
T,2000,CMU2~RAND-20140527-100C,100000,2.56,100000,2.75
T,2000,CMU2~RAND-20140527-110C,100000,0.25,100000,0.29
T,2000,CMU2~RAND-20140527-120C,100000,0.0,100000,0.02
T,2000,CMU2~RAND-20140627-80C,100000,19.87,100000,21.11
T,2000,CMU2~RAND-20140627-90C,100000,10.18,100000,10.83
T,2000,CMU2~RAND-20140627-100C,100000,3.18,100000,3.4
T,2000,CMU2~RAND-20140627-110C,100000,0.46,100000,0.51
T,2000,CMU2~RAND-20140627-120C,100000,0.02,100000,0.04
