T,1390576411203,ILL1~RAND-E,100,19.0,100,21.0
T,1390576411203,ILL2~RAND-E,100,19.0,100,21.0
T,1390576411203,CMU1~RAND-E,100,19.0,100,21.0
T,1390576411203,CMU2~RAND-E,100,19.0,100,21.0
T,1390576411203,CMU3~RAND-E,100,19.0,100,21.0
T,1390576411203,BAR1~RAND-E,100,19.0,100,21.0
T,1390576411203,WAT1~RAND-E,100,19.0,100,21.0
T,1390576411203,RHU1~RAND-E,100,19.0,100,21.0
T,1390576411203,MIC1~RAND-E,100,19.0,100,21.0
T,1390576411203,MIC2~RAND-E,100,19.0,100,21.0
T,1390576411203,MIT1~RAND-E,100,19.0,100,21.0
T,1390576411203,MIT2~RAND-E,100,19.0,100,21.0
T,1390576411203,MIT3~RAND-E,100,19.0,100,21.0
T,1390576411203,DAR1~RAND-E,100,19.0,100,21.0
T,1390576411203,CHI1~RAND-E,100,19.0,100,21.0
T,1390576411203,CHI2~RAND-E,100,19.0,100,21.0
T,1390576411203,CHI3~RAND-E,100,19.0,100,21.0
T,1390576411203,CHI4~RAND-E,100,19.0,100,21.0
T,1390576411203,CHI5~RAND-E,100,19.0,100,21.0
T,1390576411203,CHI6~RAND-E,100,19.0,100,21.0
T,1390576411203,CAL1~RAND-E,100,19.0,100,21.0
T,1390576411203,CAL2~RAND-E,100,19.0,100,21.0
T,1390576411203,MIX1~RAND-E,100,19.0,100,21.0
T,1390576411203,COR1~RAND-E,100,19.0,100,21.0
T,1390576411203,HAR1~RAND-E,100,19.0,100,21.0
T,1390576411203,UCB1~RAND-E,100,19.0,100,21.0
T,1390576411203,IOW1~RAND-E,100,19.0,100,21.0
T,1390576411703,ILL1~RAND-20140527-100C,100,19.0,100,21.0
T,1390576411703,ILL1~RAND-20140527-110C,100,19.0,100,21.0
T,1390576411703,ILL1~RAND-20140527-120C,100,19.0,100,21.0
T,1390576411703,ILL1~RAND-20140527-130C,100,19.0,100,21.0
T,1390576411703,ILL1~RAND-20140527-140C,100,19.0,100,21.0
T,1390576411703,ILL1~RAND-20140627-100C,100,19.0,100,21.0
T,1390576411703,ILL1~RAND-20140627-110C,100,19.0,100,21.0
T,1390576411703,ILL1~RAND-20140627-120C,100,19.0,100,21.0
T,1390576411703,ILL1~RAND-20140627-130C,100,19.0,100,21.0
T,1390576411703,ILL1~RAND-20140627-140C,100,19.0,100,21.0
T,1390576411703,ILL2~RAND-20140527-100C,100,19.0,100,21.0
T,1390576411703,ILL2~RAND-20140527-110C,100,19.0,100,21.0
T,1390576411703,ILL2~RAND-20140527-120C,100,19.0,100,21.0
T,1390576411703,ILL2~RAND-20140527-130C,100,19.0,100,21.0
T,1390576411703,ILL2~RAND-20140527-140C,100,19.0,100,21.0
T,1390576411703,ILL2~RAND-20140627-100C,100,19.0,100,21.0
T,1390576411703,ILL2~RAND-20140627-110C,100,19.0,100,21.0
T,1390576411703,ILL2~RAND-20140627-120C,100,19.0,100,21.0
T,1390576411703,ILL2~RAND-20140627-130C,100,19.0,100,21.0
T,1390576411703,ILL2~RAND-20140627-140C,100,19.0,100,21.0
T,1390576411703,CMU1~RAND-20140527-100C,100,19.0,100,21.0
T,1390576411703,CMU1~RAND-20140527-110C,100,19.0,100,21.0
T,1390576411703,CMU1~RAND-20140527-120C,100,19.0,100,21.0
T,1390576411703,CMU1~RAND-20140527-130C,100,19.0,100,21.0
T,1390576411703,CMU1~RAND-20140527-140C,100,19.0,100,21.0
